participant,block,label,valence,target,tablerow,keypress,acc,RT,target.val
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,PERICOLOSO,19,1,0,2993,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,CATTIVO,6,1,1,3202,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,MORTALE,17,2,1,1601,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,RASSICURANTE,15,1,1,1784,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,PERICOLOSO,9,2,1,2043,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,INNOCUO,4,1,1,3753,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,UTILE,3,2,1,1639,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,SALUTARE,12,1,1,1575,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,PERICOLOSO,9,2,1,1858,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,SALUTARE,12,1,0,2788,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,BUONO,11,1,0,1664,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,MORTALE,7,2,1,2353,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,UTILE,13,1,1,3058,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,UTILE,3,2,0,2841,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,PERICOLOSO,19,2,0,3211,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,RASSICURANTE,5,1,0,1838,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,PERICOLOSO,9,2,1,1484,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,DANNOSO,8,1,0,2343,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,INNOCUO,4,2,1,2449,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,RASSICURANTE,15,2,0,1603,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,DANNOSO,18,1,0,863,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,MORTALE,17,2,1,804,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,SPAVENTOSO,10,2,0,1424,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,SPAVENTOSO,20,1,1,1146,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,INNOCUO,14,2,0,1726,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,CATTIVO,6,1,0,929,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,SALUTARE,2,2,1,517,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,CATTIVO,16,2,0,2106,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,MORTALE,17,1,0,1140,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,SALUTARE,2,1,1,1745,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,MORTALE,7,2,1,1617,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,DANNOSO,18,1,1,2423,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,DANNOSO,8,2,1,1635,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1610,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,INNOCUO,14,1,1,2985,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,RASSICURANTE,15,2,1,1876,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,UTILE,3,1,1,1472,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,INNOCUO,4,2,1,3321,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,BUONO,1,2,1,1483,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,RASSICURANTE,5,1,1,1734,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,CATTIVO,16,2,0,2420,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,PERICOLOSO,19,1,1,1715,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,UTILE,13,1,1,1711,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,CATTIVO,6,1,1,2342,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,BUONO,11,1,1,2397,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,MORTALE,17,1,1,2012,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,SPAVENTOSO,10,1,0,1475,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,DANNOSO,18,2,1,4298,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,PERICOLOSO,19,1,1,1882,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,INNOCUO,14,1,0,6321,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,CATTIVO,6,2,0,1624,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,SPAVENTOSO,10,1,0,1464,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,MORTALE,7,2,1,1612,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,INNOCUO,4,2,1,1386,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,RASSICURANTE,15,2,1,1014,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,DANNOSO,8,2,0,1251,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,UTILE,13,1,0,1904,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,BUONO,11,1,1,2940,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,UTILE,3,2,1,2225,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,DANNOSO,18,2,1,2378,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,SALUTARE,12,1,0,1899,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,BUONO,1,2,1,1936,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,SALUTARE,2,2,1,1425,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,CATTIVO,16,1,0,1908,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,RASSICURANTE,5,2,0,3052,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,PERICOLOSO,9,2,0,1822,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,SPAVENTOSO,20,1,1,1242,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,PERICOLOSO,19,2,1,1070,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,SPAVENTOSO,10,2,1,985,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,BUONO,1,2,0,1711,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,SPAVENTOSO,20,1,0,331,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,INNOCUO,14,2,0,499,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,SALUTARE,12,1,1,153,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,MORTALE,7,1,1,1364,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,DANNOSO,8,1,0,1058,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,MORTALE,17,2,0,251,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,CATTIVO,16,1,1,767,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,UTILE,13,1,1,1516,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,CATTIVO,6,1,1,1194,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,UTILE,3,1,1,897,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,INNOCUO,4,1,1,892,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,BUONO,11,1,1,677,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,SALUTARE,2,1,1,598,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,RASSICURANTE,5,1,1,1188,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,PERICOLOSO,9,1,1,1270,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,RASSICURANTE,15,1,0,1428,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,VACCINO,POS,SPAVENTOSO,10,1,1,2028,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,BUONO,11,1,1,2363,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testA,COVID19,NEG,SPAVENTOSO,20,1,0,1742,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,INNOCUO,14,2,1,1764,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,CATTIVO,16,2,1,300,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,SALUTARE,12,2,0,180,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,UTILE,3,1,1,158,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,RASSICURANTE,5,1,1,455,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,MORTALE,17,1,0,570,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,DANNOSO,18,2,0,369,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,CATTIVO,6,1,0,402,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,BUONO,11,2,0,973,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,SPAVENTOSO,20,1,1,378,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,DANNOSO,8,1,1,411,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,BUONO,1,1,0,370,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,INNOCUO,4,2,1,1164,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,UTILE,13,2,0,985,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,SALUTARE,2,1,1,1009,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,PERICOLOSO,19,1,0,892,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,COVID19,POS,RASSICURANTE,15,2,1,52,POS
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,MORTALE,7,2,0,2572,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,PERICOLOSO,9,1,0,512,NEG
2ecd1260-260d-443e-abf6-67dadd61b673,testB,VACCINO,NEG,INNOCUO,4,2,1,634,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,INNOCUO,4,1,0,2370,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,BUONO,11,1,1,1528,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,SALUTARE,12,2,1,2037,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,PERICOLOSO,19,1,0,3668,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,DANNOSO,18,1,1,3825,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,SPAVENTOSO,10,2,0,2147,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,UTILE,3,1,0,1810,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,DANNOSO,8,1,0,3914,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,CATTIVO,16,2,1,4563,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,RASSICURANTE,5,2,0,3140,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,PERICOLOSO,9,2,1,1943,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,SALUTARE,2,2,1,2690,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,CATTIVO,6,2,1,1715,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,UTILE,13,2,1,1600,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,MORTALE,17,1,1,2037,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,BUONO,1,2,1,1504,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,VACCINO,NEG,MORTALE,7,1,1,1868,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,SPAVENTOSO,20,2,1,1473,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,INNOCUO,14,2,1,2227,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBfirst,COVID19,POS,RASSICURANTE,15,2,1,1497,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,INNOCUO,4,1,1,3550,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,MORTALE,7,2,1,4930,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,RASSICURANTE,5,2,1,1581,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,UTILE,3,2,1,1281,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,DANNOSO,18,1,1,2270,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,BUONO,11,2,1,1320,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,INNOCUO,14,1,1,1714,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,RASSICURANTE,15,2,1,1528,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,SPAVENTOSO,10,1,1,2944,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,BUONO,1,2,1,1488,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,DANNOSO,8,2,1,1685,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,CATTIVO,16,1,1,1645,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,SPAVENTOSO,20,2,1,1598,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,MORTALE,17,2,1,3797,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,PERICOLOSO,9,2,1,2170,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,SALUTARE,2,2,1,2223,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,UTILE,13,1,1,1832,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,VACCINO,NEG,CATTIVO,6,2,1,2217,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,SALUTARE,12,2,1,1590,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceBother,COVID19,POS,PERICOLOSO,19,1,1,1956,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,SPAVENTOSO,10,2,1,1429,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,MORTALE,7,2,1,1755,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,MORTALE,17,2,1,2474,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,INNOCUO,14,2,1,2561,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,SALUTARE,12,1,1,1538,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,SPAVENTOSO,20,1,1,1665,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,RASSICURANTE,5,2,1,1479,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,RASSICURANTE,15,1,1,1850,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,BUONO,1,1,1,1698,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,UTILE,13,1,1,1783,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,PERICOLOSO,9,2,1,1812,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,BUONO,11,1,1,2229,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,PERICOLOSO,19,1,1,2304,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,UTILE,3,2,1,1589,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,DANNOSO,18,2,1,1947,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,SALUTARE,2,2,1,1485,POS
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,DANNOSO,8,1,1,2060,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,COVID19,NEG,CATTIVO,16,1,1,1959,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,CATTIVO,6,1,1,2246,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,practiceAfirst,VACCINO,POS,INNOCUO,4,2,1,1629,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,UTILE,3,2,1,1990,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,INNOCUO,14,2,1,2091,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,SPAVENTOSO,20,2,1,3099,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,MORTALE,7,2,1,1501,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,RASSICURANTE,15,2,1,2450,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,PERICOLOSO,19,2,1,1837,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,RASSICURANTE,5,1,1,1694,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,CATTIVO,6,2,1,2738,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,SALUTARE,12,1,1,2055,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,UTILE,13,2,1,1544,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,2731,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,MORTALE,17,1,1,2781,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,SALUTARE,2,1,1,3610,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,BUONO,11,1,1,1468,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,CATTIVO,16,2,1,1342,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,PERICOLOSO,9,2,1,2193,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,BUONO,1,2,1,1766,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,INNOCUO,4,1,1,1665,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,DANNOSO,8,1,1,1750,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,BUONO,11,2,1,2253,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,CATTIVO,6,2,1,1397,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,PERICOLOSO,19,1,1,2172,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,UTILE,13,2,1,1287,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,DANNOSO,8,1,0,2670,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,RASSICURANTE,15,1,1,2469,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,INNOCUO,4,1,1,1397,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,BUONO,1,1,1,1229,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,BUONO,11,1,1,2071,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,MORTALE,17,1,1,3021,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,DANNOSO,18,1,1,1454,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,CATTIVO,16,2,1,1360,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,PERICOLOSO,9,2,1,2169,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,RASSICURANTE,5,1,1,1251,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,SPAVENTOSO,20,1,1,2628,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,SPAVENTOSO,10,2,1,1509,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,SALUTARE,2,1,1,1222,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,SALUTARE,12,1,1,1331,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,UTILE,3,1,1,1666,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,INNOCUO,4,2,1,1731,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,PERICOLOSO,19,2,1,2531,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,CATTIVO,16,2,1,4133,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,SALUTARE,2,1,1,2447,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,PERICOLOSO,9,1,0,2637,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,DANNOSO,8,1,1,1777,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,PERICOLOSO,19,1,1,1374,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,SPAVENTOSO,20,1,1,2273,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,UTILE,13,2,1,1488,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,MORTALE,17,2,1,1500,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,RASSICURANTE,15,2,1,1602,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,DANNOSO,18,1,1,1734,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,SALUTARE,12,1,1,1458,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,1778,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,MORTALE,7,1,0,998,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,INNOCUO,4,2,1,1915,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,BUONO,1,1,1,2319,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,INNOCUO,14,1,1,1582,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,CATTIVO,6,1,1,4972,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,RASSICURANTE,5,1,1,1431,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,VACCINO,NEG,UTILE,3,1,1,1561,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testB,COVID19,POS,SALUTARE,12,1,1,1364,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,RASSICURANTE,15,1,1,3421,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,SALUTARE,2,1,1,1579,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,UTILE,3,2,1,1288,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,CATTIVO,16,1,0,2221,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,SALUTARE,12,2,1,2184,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,SPAVENTOSO,10,2,1,1596,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,BUONO,1,2,1,1369,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,MORTALE,17,2,1,1929,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,DANNOSO,8,1,1,1429,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,CATTIVO,6,1,1,2204,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1961,NEG
e822c900-3a98-47df-b7a4-e350355a10fd,testA,COVID19,NEG,UTILE,13,2,1,2570,POS
e822c900-3a98-47df-b7a4-e350355a10fd,testA,VACCINO,POS,MORTALE,7,1,1,2417,NEG
